idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,4.047286498801027,1.1085863630939965,1.7890498689605536,3.6000000000000005,15,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
2,4.152573252877113,1.184786676359606,1.8241355806020394,3.370703518923615,16,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
3,3.94076389772654,1.0614346469095621,1.7537455410049145,4.1208813751298115,17,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
4,4.452013204212162,1.2526671332146186,1.9249586563752272,2.9965681450855555,17,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
5,4.043555537866132,0.997323871897575,1.7878100483575152,4.400000000000001,18,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
6,5.506148385666322,1.2807196285405493,2.2921107877533324,5.000000000000002,25,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
7,5.854683491379884,1.3618856034494145,2.417691109623244,3.8000000000000016,24,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
8,4.641421522082093,0.9007490676331844,1.9895264001653459,5.200000000000002,25,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
9,2.714287512697488,0.9405706773978717,1.3612603536760153,1.849179482036043,12,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
10,5.469282022568796,1.205244534038349,2.278949181842936,6.123813946571267,25,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
11,5.052514130176213,1.247698474350528,2.1317785331659675,3.3683085027230693,23,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
12,3.793585237377937,1.0058292444077357,1.7052865109865047,3.9074308983764463,17,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
13,5.03707400215832,1.1914821899995867,2.12638340506362,5.432215528515621,22,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
14,3.180025771222078,0.727958449575199,1.5072672996024727,3.7999999999999994,20,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
15,2.9275995138485538,1.0689255400252837,1.4276716374261933,2.2000000000000006,11,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
16,5.952875604880849,1.0890175277615333,2.4534462525030296,7.822160737806244,30,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
17,4.992871836306449,0.9397190208282745,2.1109607503130725,5.8000000000000025,30,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
18,4.521271021773913,1.250791370677234,1.9484968178974977,3.4000000000000017,18,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
19,5.166624822361362,1.1420320587113206,2.171777973595962,5.9957235880068485,23,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
20,5.095577190199245,0.7635942726015849,2.1468473097555445,6.200000000000004,34,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
21,2.5760115000770307,0.7948461034020632,1.318626657331949,3.4774342016417377,13,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
22,4.686350535922813,0.6570516221919654,2.0049324954748338,6.600000000000003,35,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
23,2.39086263033756,0.9206415358768854,1.2620537790993778,2.2000000000000006,11,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
24,2.865814319996216,0.8846945570415266,1.408355630693729,2.8000000000000003,14,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
25,3.35141681111702,0.9729573582869637,1.5619327889143175,3.0,15,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
26,2.3683558627564647,0.8222357939315584,1.2552167818128122,2.8000000000000007,10,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
27,5.857845360641429,0.9445815645294859,2.418839882380589,9.426081643686922,29,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
28,3.6978543385283102,1.0159159796865698,1.6739659541403622,4.200000000000001,14,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
29,5.78802467494276,0.8104820149082479,2.393512434023081,8.200000000000006,41,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
30,2.1861328082994365,0.9933052818007316,1.2001814204129957,0.9999999999999999,6,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
31,5.225395738825428,1.104037902662447,2.192466066006432,5.0,25,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
32,5.114321472511648,1.4314222253561526,2.153416295846923,3.799999999999998,19,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
33,5.332379075234135,1.0525589682383445,2.2302773873285866,5.6,28,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
34,4.702712351876473,1.320608596996374,2.0105515268877228,3.320460915735969,18,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
35,5.918024982351543,1.2675227731145653,2.4407370319718713,6.441408675405371,26,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
36,3.6239550885955927,1.2028600077044513,1.6498954711746183,2.599999999999999,13,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
37,3.288338749655744,1.0227818563737656,1.5417554162831495,3.000000000000001,15,False,True,True,False,2,Evaluation/Evaluation_states/Data/evaluation_states_K2_n10000.csv
