idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,jammer_x,jammer_y,file_idx,file
1,0,4.690867627781749,False,True,2.5498854392747363,-0.3901321228411801,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.899400211717147,-1.3118462322876954,5,evaluation_states_K3_n10000.csv
2,1,4.690867627781749,False,True,2.352186022276903,-0.35988413912793293,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.804521986735695,-1.3434393078639837,5,evaluation_states_K3_n10000.csv
3,2,4.690867627781749,False,True,2.15448660527907,-0.32963615541468577,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.7096437617542435,-1.375032383440272,5,evaluation_states_K3_n10000.csv
4,3,4.690867627781749,False,True,1.9567871882812367,-0.2993881717014386,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.6147655367727918,-1.4066254590165603,5,evaluation_states_K3_n10000.csv
5,4,4.690867627781749,False,True,1.7590877712834034,-0.26914018798819145,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.51988731179134,-1.4382185345928487,5,evaluation_states_K3_n10000.csv
6,5,4.690867627781749,False,True,1.5613883542855702,-0.23889220427494426,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.4250090868098884,-1.469811610169137,5,evaluation_states_K3_n10000.csv
7,6,4.690867627781749,False,True,1.363688937287737,-0.20864422056169707,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.3301308618284367,-1.5014046857454253,5,evaluation_states_K3_n10000.csv
8,7,4.690867627781749,False,True,1.1659895202899038,-0.17839623684844988,,False,4.233106623953496,-1.0518779962979303,,False,4.0829680425083446,-1.521776876528571,,False,3.4250090868098884,-1.469811610169137,5,evaluation_states_K3_n10000.csv
9,8,4.690867627781749,False,True,0.9682901032920705,-0.1481482531352027,,False,4.073806322508828,-0.9309506877210917,,False,4.0829680425083446,-1.521776876528571,,False,3.51988731179134,-1.4382185345928487,5,evaluation_states_K3_n10000.csv
10,9,4.690867627781749,False,True,0.7705906862942373,-0.1179002694219555,,True,3.91450602106416,-0.810023379144253,,False,4.0829680425083446,-1.521776876528571,,False,3.6147655367727918,-1.4066254590165603,5,evaluation_states_K3_n10000.csv
11,10,4.690867627781749,False,True,0.9705449384455233,-0.11362276470308598,,True,3.755205719619492,-0.6890960705674144,,False,4.03188130402111,-1.3284115612552863,,False,3.7096437617542435,-1.375032383440272,5,evaluation_states_K3_n10000.csv
12,11,4.690867627781749,False,True,1.1704991905968092,-0.10934525998421646,,True,3.5959054181748242,-0.5681687619905758,,False,3.980794565533875,-1.1350462459820014,,False,3.804521986735695,-1.3434393078639837,5,evaluation_states_K3_n10000.csv
13,12,4.690867627781749,False,True,1.3704534427480952,-0.10506775526534694,,True,3.4366051167301563,-0.44724145341373717,,False,3.9297078270466397,-0.9416809307087165,,False,3.899400211717147,-1.3118462322876954,5,evaluation_states_K3_n10000.csv
14,13,4.690867627781749,False,True,1.5704076948993813,-0.10079025054647742,,True,3.2773048152854884,-0.3263141448368986,,False,3.878621088559405,-0.7483156154354316,,False,3.9942784366985986,-1.280253156711407,5,evaluation_states_K3_n10000.csv
15,14,4.690867627781749,False,True,1.7703619470506673,-0.09651274582760788,,True,3.1180045138408206,-0.20538683626006,,False,3.82753435007217,-0.5549503001621466,,False,4.08915666168005,-1.2486600811351187,5,evaluation_states_K3_n10000.csv
16,15,4.690867627781749,False,True,1.9703161992019533,-0.09223524110873836,,True,2.9587042123961527,-0.08445952768322139,,False,3.7764476115849352,-0.3615849848888617,,False,4.184034886661502,-1.2170670055588304,5,evaluation_states_K3_n10000.csv
17,16,4.690867627781749,False,True,2.170270451353239,-0.08795773638986883,,True,2.941576523120025,-0.0714576353608649,,True,3.7253608730977,-0.1682196696155768,,False,4.278913111642954,-1.185473929982542,5,evaluation_states_K3_n10000.csv
18,17,4.690867627781749,False,True,2.370224703504525,-0.0836802316709993,,True,3.1414098636497094,-0.06329454692895116,,True,3.6917009251333277,-0.0408154421595687,,True,4.3737913366244054,-1.1538808544062538,5,evaluation_states_K3_n10000.csv
19,18,4.690867627781749,False,True,2.370224703504525,-0.0836802316709993,,True,3.1414098636497094,-0.06329454692895116,,True,3.891534265663012,-0.03265235372765496,,True,4.468669561605857,-1.1222877788299654,5,evaluation_states_K3_n10000.csv
20,19,4.690867627781749,False,True,2.370224703504525,-0.0836802316709993,,True,3.1414098636497094,-0.06329454692895116,,True,4.091367606192696,-0.02448926529574122,,True,4.563547786587309,-1.0906947032536771,5,evaluation_states_K3_n10000.csv
21,20,4.690867627781749,False,True,2.370224703504525,-0.0836802316709993,,True,3.1414098636497094,-0.06329454692895116,,True,4.29120094672238,-0.016326176863827483,,True,4.658426011568761,-1.0591016276773888,5,evaluation_states_K3_n10000.csv
