idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,jammer_x,jammer_y,file_idx,file
1,0,4.504954005712377,False,True,0.7516242037132996,-0.9070379050745624,,False,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,0.915593808163686,-0.6485805331676068,8,evaluation_states_K3_n10000.csv
2,1,4.504954005712377,False,True,0.6240127273320548,-0.7530401417927569,,False,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.014720928899567,-0.6617643844491566,8,evaluation_states_K3_n10000.csv
3,2,4.504954005712377,False,True,0.49640125095081,-0.5990423785109513,,False,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.1138480496354484,-0.6749482357307065,8,evaluation_states_K3_n10000.csv
4,3,4.504954005712377,False,True,0.3687897745695652,-0.44504461522914585,,False,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.2129751703713296,-0.6881320870122564,8,evaluation_states_K3_n10000.csv
5,4,4.504954005712377,False,True,0.2411782981883204,-0.29104685194734037,,True,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.3121022911072109,-0.7013159382938062,8,evaluation_states_K3_n10000.csv
6,5,4.504954005712377,False,True,0.41198501126897813,-0.39509043303998576,,True,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.4112294118430921,-0.7144997895753561,8,evaluation_states_K3_n10000.csv
7,6,4.504954005712377,False,True,0.5827917243496359,-0.49913401413263114,,True,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.5103565325789734,-0.727683640856906,8,evaluation_states_K3_n10000.csv
8,7,4.504954005712377,False,True,0.7535984374302936,-0.6031775952252765,,True,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.6094836533148547,-0.7408674921384558,8,evaluation_states_K3_n10000.csv
9,8,4.504954005712377,False,True,0.9244051505109514,-0.7072211763179219,,True,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.708610774050736,-0.7540513434200057,8,evaluation_states_K3_n10000.csv
10,9,4.504954005712377,False,True,1.095211863591609,-0.8112647574105674,,True,1.9836687617055728,-1.805210902991921,,False,3.4298459890332165,-1.863388566421584,,False,1.8077378947866172,-0.7672351947015555,8,evaluation_states_K3_n10000.csv
11,10,4.504954005712377,False,True,1.2660185766722667,-0.9153083385032127,,True,1.944610918088298,-1.6090617636821385,,False,3.4298459890332165,-1.863388566421584,,False,1.9068650155224984,-0.7804190459831054,8,evaluation_states_K3_n10000.csv
12,11,4.504954005712377,False,True,1.4368252897529243,-1.019351919595858,,True,1.905553074471023,-1.412912624372356,,False,3.4298459890332165,-1.863388566421584,,False,2.0059921362583797,-0.7936028972646553,8,evaluation_states_K3_n10000.csv
13,12,4.504954005712377,False,True,1.607632002833582,-1.1233955006885035,,True,1.8810692546680292,-1.2899544746999823,,True,3.4298459890332165,-1.863388566421584,,False,2.1051192569942607,-0.8067867485462051,8,evaluation_states_K3_n10000.csv
14,13,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,2.0782642685914983,-1.256575941422996,,True,3.3907881454159416,-1.6672394271118014,,False,2.2042463777301418,-0.819970599827755,8,evaluation_states_K3_n10000.csv
15,14,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,2.275459282514967,-1.2231974081460097,,True,3.351730301798667,-1.471090287802019,,False,2.303373498466023,-0.8331544511093049,8,evaluation_states_K3_n10000.csv
16,15,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,2.472654296438436,-1.1898188748690237,,True,3.312672458181392,-1.2749411484922364,,False,2.402500619201904,-0.8463383023908547,8,evaluation_states_K3_n10000.csv
17,16,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,2.6698493103619048,-1.1564403415920377,,True,3.273614614564117,-1.0787920091824539,,False,2.501627739937785,-0.8595221536724046,8,evaluation_states_K3_n10000.csv
18,17,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,2.8670443242853736,-1.1230618083150514,,True,3.268885729972612,-1.05504347222767,,True,2.600754860673666,-0.8727060049539545,8,evaluation_states_K3_n10000.csv
19,18,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,3.0642393382088424,-1.0896832750380654,,True,3.421006941473639,-0.9252007326868708,,True,2.699881981409547,-0.8858898562355043,8,evaluation_states_K3_n10000.csv
20,19,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,3.0642393382088424,-1.0896832750380654,,True,3.573128152974666,-0.7953579931460715,,True,2.799009102145428,-0.8990737075170542,8,evaluation_states_K3_n10000.csv
21,20,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,3.0642393382088424,-1.0896832750380654,,True,3.725249364475693,-0.6655152536052722,,True,2.898136222881309,-0.912257558798604,8,evaluation_states_K3_n10000.csv
22,21,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,3.0642393382088424,-1.0896832750380654,,True,3.8773705759767196,-0.5356725140644729,,True,2.99726334361719,-0.9254414100801539,8,evaluation_states_K3_n10000.csv
23,22,4.504954005712377,False,True,1.7784387159142399,-1.227439081781149,,True,3.0642393382088424,-1.0896832750380654,,True,4.029491787477746,-0.4058297745236736,,True,3.096390464353071,-0.9386252613617038,8,evaluation_states_K3_n10000.csv
